5	4	4	5	2	3	3	4	3	2	4	1	5	3	3	4	3	5	1	4	4	2	2	3	4	2	31	54	85	5	11	4	0	12	3	8	5	29	30	23	18	18	12	13	6	5	8	1
5	5	5	5	1	5	3	4	2	4	5	2	3	3	3	3	3	3	2	2	4	2	2	1	2	3	35	47	82	4	1	2	0	2	5	4	3	34	42	18	8	24	7	8	11	10	5	1
4	4	2	4	4	4	1	2	3	2	3	4	4	4	2	4	3	4	4	2	3	2	2	1	3	2	35	42	77	9	10	12	0	17	10	3	0	33	34	19	13	20	9	10	11	11	12	1
4	3	1	3	1	4	1	2	3	1	2	1	4	3	2	2	1	3	1	2	2	2	3	2	2	2	22	35	57	2	6	8	0	11	6	11	7	28	27	21	23	24	13	12	10	12	8	1
5	2	5	1	1	2	4	3	3	2	3	1	2	4	3	1	3	4	1	1	2	1	2	1	2	2	32	29	61	1	13	12	0	3	7	26	13	35	34	23	23	24	4	7	7	11	15	1
3	3	3	1	3	1	1	2	3	3	3	1	2	3	3	3	3	3	3	3	1	3	3	4	1	3	35	30	65	8	12	13	3	21	5	4	7	26	29	20	15	18	10	12	10	10	8	1
3	2	4	1	1	1	1	1	4	3	1	2	3	5	5	2	4	3	2	1	2	3	4	2	1	3	41	23	64	3	11	8	0	4	3	4	0	25	26	24	24	23	6	4	16	11	15	1
4	4	3	4	2	4	3	3	3	2	4	3	4	3	2	4	3	4	3	3	3	3	1	4	4	1	32	49	81	9	8	4	5	17	18	20	13	27	21	19	18	20	15	23	7	7	8	1
3	3	3	2	2	2	2	3	3	2	3	3	4	3	2	3	3	4	2	3	2	2	2	2	3	2	31	37	68	7	11	10	0	20	12	21	16	28	27	24	20	16	13	11	10	8	8	1
3	1	4	2	3	3	4	2	4	4	2	2	1	5	4	2	4	4	4	2	2	3	4	1	1	4	49	26	75	9	14	11	2	20	11	6	4	35	30	21	24	20	1	7	14	10	11	1
1	2	4	2	4	2	4	2	4	4	2	4	2	3	4	2	4	2	4	2	3	4	4	2	2	4	51	26	77	13	12	10	1	13	24	27	22	35	36	18	20	19	19	20	13	12	8	1
4	1	5	2	5	5	5	2	1	4	3	5	3	3	5	1	4	2	5	5	1	5	5	1	2	5	57	32	89	5	15	3	3	11	9	25	21	33	22	8	20	20	19	23	12	7	8	1
5	5	4	4	1	5	3	5	4	3	5	2	4	2	1	5	2	5	1	4	5	4	5	4	5	1	33	61	94	11	7	8	1	9	17	23	19	30	36	20	19	20	14	13	13	13	8	1
5	4	3	4	3	4	3	4	3	3	3	3	4	4	3	5	3	5	3	4	4	2	1	3	5	2	36	54	90	12	18	16	7	20	21	22	7	35	34	23	18	20	7	6	5	8	12	1
5	5	3	5	4	5	4	4	5	2	4	3	5	4	2	5	3	5	3	3	3	3	2	3	4	3	41	56	97	12	12	9	3	15	20	18	16	38	35	22	16	24	14	19	9	9	5	1
4	3	4	4	4	4	3	4	4	3	4	3	4	4	4	4	3	3	2	4	4	2	3	3	3	3	42	48	90	13	11	16	2	15	18	18	10	38	34	24	20	19	15	22	5	4	12	1
3	3	4	2	2	5	3	4	3	3	3	2	4	2	2	3	2	4	2	4	2	3	2	3	4	3	33	44	77	5	13	8	0	23	25	29	23	36	35	22	17	21	19	20	13	12	12	1
4	4	2	5	2	4	3	4	2	2	4	3	4	2	2	2	3	4	2	4	4	3	2	3	4	2	30	50	80	7	10	6	0	14	9	10	7	29	34	18	15	20	11	7	8	12	11	1
4	4	3	3	4	4	2	4	4	2	4	3	4	4	2	4	4	4	3	4	4	3	3	4	4	3	40	51	91	4	7	13	0	5	17	12	16	16	23	16	24	24	11	4	10	0	8	1
4	5	2	4	1	3	3	4	3	1	3	2	4	3	2	4	4	4	3	3	3	2	1	4	2	2	29	47	76	11	16	13	4	16	14	17	14	37	32	11	16	16	12	12	8	8	12	1
5	5	4	1	3	5	2	2	3	2	2	4	4	3	3	2	3	3	3	2	2	2	2	2	1	2	36	36	72	15	22	16	3	18	26	29	23	40	33	14	9	9	8	23	13	12	8	1
5	5	4	4	1	5	2	5	2	3	4	2	3	2	3	4	2	3	1	4	4	2	2	3	1	2	28	50	78	10	13	10	6	19	20	16	10	39	27	23	22	23	14	13	14	8	16	1
3	1	3	3	3	1	3	1	3	2	1	2	2	2	3	1	3	2	3	2	2	4	3	1	1	3	37	21	58	3	5	5	0	6	21	24	19	31	22	10	13	20	14	25	13	12	7	1
3	1	3	3	4	3	4	4	4	4	3	2	3	4	3	3	4	2	4	4	2	3	2	1	3	3	44	35	79	3	3	3	0	2	18	19	10	41	35	4	10	7	9	10	9	4	9	1
2	3	5	1	5	1	5	1	4	4	1	5	2	5	5	1	4	2	5	3	1	3	5	1	3	5	60	22	82	8	18	14	0	23	6	8	5	26	38	17	24	24	3	4	13	4	7	1
3	5	4	3	3	4	2	1	2	3	1	4	4	4	5	1	3	5	4	5	3	2	5	1	3	4	45	39	84	11	17	10	5	22	1	4	0	36	29	16	10	8	11	16	2	8	12	1
5	4	3	5	2	5	3	5	2	3	4	1	5	2	2	5	1	4	1	3	5	1	1	2	5	1	23	57	80	4	2	4	0	6	9	11	5	25	21	17	21	24	17	8	5	7	12	1
2	4	4	2	5	4	3	1	5	2	2	5	4	5	4	1	4	4	5	3	2	5	4	3	4	4	55	36	91	9	8	8	3	19	21	20	14	33	29	15	14	21	14	24	13	10	8	1
5	5	4	5	1	5	4	5	1	4	5	1	4	2	1	5	1	5	1	5	5	2	1	3	5	1	24	62	86	5	13	6	3	16	17	18	15	32	29	20	18	12	12	16	2	1	5	1
5	5	2	5	1	5	2	2	2	2	4	2	5	3	2	5	5	5	2	5	3	2	5	4	5	2	32	58	90	14	19	13	3	22	25	25	14	40	34	24	16	19	14	23	8	7	10	1
1	1	5	1	1	1	1	4	5	1	1	1	1	5	5	1	5	1	1	1	5	3	5	1	1	3	41	20	61	3	8	12	1	11	14	15	8	28	28	16	20	18	12	20	13	13	4	1
4	5	4	4	2	5	2	5	4	3	5	1	5	3	5	4	2	5	2	3	5	5	3	4	5	3	39	59	98	8	18	13	3	23	5	2	2	25	25	24	24	24	5	1	12	8	8	1
